,Name_Firs_Last,Birth_Date,Date,Prefer_Game,Visits,Avg_Bet,Player_Type,Total_Bet,Balance,Bonus,Bonus_From_Points,Match_Pay,Tombola_Game,Total_Bonuses,Clean_Balance,Bonus_Percent_of_Bet,Bonus_Percent_of_Lose,Play_Percent,New_Customers,Hold_On_Sept,Hold_On_Okt,Holded,Total_Bet_range
142,Renovation Hot Rod,17-01-97,01-08-18,SLOTS,2,0.39332119,Новак,70.18664238,19.94664238,0,0,0,0,19.94664238,0,0,0.715805719,Yes,NA,NA,NA,0,0-100
143,Half Pint Master,03-02-72,01-08-18,SLOTS,4,3.008261881,Хубав,22148.15117,2874.941169,0,460,0,460,2414.941169,0.020769228,0.160003274,0.89096421,NA,NA,NA,NA,0,20000-100000
144,Band Apprentice,18-04-81,01-08-18,SLOTS,1,0.271527778,Новак,39.37152778,19.97152778,0,0,0,0,19.97152778,0,0,0.492741864,NA,NA,NA,NA,0,0-100
145,Cake Ninja,23-08-84,01-08-18,SLOTS,1,0.8,Среден,4.8,4.8,0,0,0,0,4.8,0,0,0,NA,NA,NA,NA,0,0-100
146,Undercover Fighter,05-04-70,01-08-18,SLOTS,1,0.560441314,Слаб,638.6987069,159.7887069,0,0,0,0,159.7887069,0,0,0.749821465,NA,NA,NA,NA,0,500-1000
147,An American Shore,27-10-99,01-08-18,SLOTS,5,0.379903509,Новак,260.4103355,-70.08966446,0,0,0,0,-70.08966446,0,0,1.269150855,Yes,NA,NA,NA,0,100-500
148,Room Island,19-11-81,01-08-18,SLOTS,1,0.599012363,Слаб,4376.901865,471.4218645,80,0,0,8,463.4218645,0.001827777,0.016969938,0.894121029,Yes,NA,NA,NA,0,1000-5000
149,Sister Dad,16-05-93,01-08-18,SLOTS,2,1.752661186,Среден,2938.720037,308.120037,0,65,0,65,243.120037,0.022118473,0.210956745,0.917270092,Yes,NA,NA,NA,0,1000-5000
150,Fish Tank Days,11-01-85,01-08-18,SLOTS,1,0.301895026,Новак,729.9075801,64.2275801,0,0,0,0,64.2275801,0,0,0.912005873,Yes,NA,NA,NA,0,500-1000
151,Throttle Hot Rod,30-10-90,01-08-18,SLOTS,1,1.08434679,Среден,2038.310855,-82.64914494,0,0,0,0,-82.64914494,0,0,1.040547861,NA,NA,NA,NA,0,1000-5000
152,Action Dance Crew,22-03-78,01-08-18,SLOTS,1,0.218887985,Новак,71.94555194,40.19555194,0,0,0,0,40.19555194,0,0,0.441305948,NA,NA,NA,NA,0,0-100
153,Mega Kitchen,10-07-52,01-08-18,ROULETTE,2,4.50875,Новак,337.6288621,73.42886213,0,0,0,0,73.42886213,0,0,0.782516039,Yes,NA,NA,NA,0,100-500
154,Mega Next Door,10-10-10,01-08-18,SLOTS,1,0.548935185,Слаб,347.4478704,89.55787037,0,0,0,0,89.55787037,0,0,0.742240842,NA,NA,NA,NA,0,100-500
155,House Casting Call,06-05-97,01-08-18,SLOTS,2,NA,NA,2,-200,0,0,0,0,-200,0,0,101,Yes,NA,NA,NA,0,0-100
156,Colonial Academy,22-01-96,01-08-18,SLOTS,2,1.127280942,Среден,5173.540333,245.6903333,0,45,0,45,200.6903333,0.008698106,0.183157389,0.961208318,Yes,NA,NA,NA,0,5000-20000
157,BBQ Fighter,20-05-96,01-08-18,SLOTS,2,1.021296396,Среден,1652.3,0.49,0,0,0,0,0.49,0,0,0.999703444,Yes,NA,NA,NA,0,1000-5000
158,Human Contender,16-06-70,01-08-18,ROULETTE,6,2.800840173,Новак,4015.684444,207.7844444,50,0,0,5,202.7844444,0.001245118,0.024063399,0.949501898,Yes,NA,NA,NA,0,1000-5000
159,Restaurant Casino,16-09-99,01-08-18,ROULETTE,3,1.390415052,Новак,570.4,-2.5,0,0,0,0,-2.5,0,0,1.004382889,NA,NA,NA,NA,0,500-1000
160,Single Wives,03-06-88,01-08-18,SLOTS,2,1.29438488,Среден,1513.857143,189.6571429,0,0,0,0,189.6571429,0,0,0.87471926,NA,NA,NA,NA,0,1000-5000
161,Fear Superhero,21-09-95,01-08-18,SLOTS,1,0.198809524,Новак,33.59880952,4.848809524,0,0,0,0,4.848809524,0,0,0.85568508,Yes,NA,NA,NA,0,0-100
162,Craft Shore,17-01-94,01-08-18,SLOTS,2,0.266019416,Новак,635.4564471,85.21644709,0,0,0,0,85.21644709,0,0,0.865897266,Yes,NA,NA,NA,0,500-1000
163,Mega Apprentice,21-06-86,01-08-18,SLOTS,1,0.387878788,Новак,13.18787879,9.267878788,0,0,0,0,9.267878788,0,0,0.297242647,Yes,NA,NA,NA,0,0-100
164,Teen Diners,09-02-98,01-08-18,SLOTS,2,0.950797406,Среден,323.4073043,118.9173043,0,0,0,0,118.9173043,0,0,0.632298644,NA,NA,NA,NA,0,100-500
165,Bounty Sweets,24-08-66,01-08-18,SLOTS,13,0.522955873,Слаб,33444.77768,3332.03768,120,655,0,667,2665.03768,0.019943323,0.200177808,0.920315282,Yes,NA,NA,NA,0,20000-100000
166,Model Life,03-11-93,01-08-18,SLOTS,4,0.911957671,Среден,4390.891426,-250.8585742,0,15,0,15,-265.8585742,0.003416163,-0.059794647,1.060547745,Yes,NA,NA,NA,0,1000-5000
167,Survival Shore,13-10-63,01-08-18,SLOTS,3,0.332926775,Новак,5845.615152,732.9251515,100,90,0,100,632.9251515,0.017106839,0.13643958,0.89172651,Yes,NA,NA,NA,0,5000-20000
168,Frontier Next Door,08-05-59,01-08-18,SLOTS,3,0.40537816,Слаб,7694.95,1023.77,140,115,0,129,894.77,0.016764241,0.126004864,0.883719842,Yes,NA,NA,NA,0,5000-20000
169,Throttle Marvels,26-02-94,01-08-18,SLOTS,2,0.251739774,Новак,418.3709161,-94.89908389,0,0,0,0,-94.89908389,0,0,1.226830021,NA,NA,NA,NA,0,100-500
170,Ice Road Hour,14-12-84,01-08-18,SLOTS,2,0.435069715,Слаб,182.4950337,-35.15496632,0,0,0,0,-35.15496632,0,0,1.192635195,Yes,NA,NA,NA,0,100-500
171,Modern of Love,28-10-88,01-08-18,SLOTS,3,0.345102652,Новак,2088.495532,224.775532,0,25,0,25,199.775532,0.011970339,0.11122207,0.904344764,Yes,NA,NA,NA,0,1000-5000
172,UFO Model,28-07-88,01-08-18,SLOTS,1,0.280154294,Новак,1500.982469,178.6824687,80,15,0,23,155.6824687,0.015323297,0.128719959,0.896279622,Yes,NA,NA,NA,0,1000-5000
173,Airport Moms,03-01-60,01-08-18,SLOTS,4,0.362213818,Новак,2010.755808,161.9958082,0,0,0,0,161.9958082,0,0,0.919435365,Yes,NA,NA,NA,0,1000-5000
174,Room Kitchen,10-02-60,01-08-18,SLOTS,4,0.226053483,Новак,1529.626671,232.7766707,0,0,0,0,232.7766707,0,0,0.847821253,Yes,NA,NA,NA,0,1000-5000
175,College Showdown,26-05-98,01-08-18,SLOTS,2,0.295418099,Новак,53.9908362,0.090836197,0,0,0,0,0.090836197,0,0,0.998317563,NA,NA,NA,NA,0,0-100
176,Nanny House,13-04-86,01-08-18,SLOTS,1,0.272727273,Новак,78,-10,0,0,0,0,-10,0,0,1.128205128,NA,NA,NA,NA,0,0-100
177,Motorway Whisperer,14-07-97,01-08-18,SLOTS,1,0.198744927,Новак,226.6962348,18.95623478,0,0,0,0,18.95623478,0,0,0.91638046,NA,NA,NA,NA,0,100-500
178,The Great American Camp,15-08-94,01-08-18,SLOTS,2,1.526246293,Среден,2903.852626,160.352626,0,0,0,0,160.352626,0,0,0.944779351,NA,NA,NA,NA,0,1000-5000
179,Love Brother,18-01-96,01-08-18,SLOTS,4,1.028467178,Среден,4768.74185,349.6518502,0,40,0,40,309.6518502,0.008387957,0.114399509,0.935066342,Yes,NA,NA,NA,0,1000-5000
180,Ancient Hour,28-01-94,01-08-18,SLOTS,1,NA,NA,1,20,0,0,0,0,20,0,0,-19,NA,NA,NA,NA,0,0-100
181,Comic Discoveries,13-03-91,01-08-18,SLOTS,7,0.290204799,Новак,1934.411516,-209.9084844,0,10,0,10,-219.9084844,0.005169531,-0.047639809,1.113682369,Yes,NA,NA,NA,0,1000-5000
182,Jersey Dad,12-03-87,01-08-18,SLOTS,1,0.297916667,Новак,43.19791667,19.99791667,0,0,0,0,19.99791667,0,0,0.537062937,Yes,NA,NA,NA,0,0-100
183,Paradise Boys,09-09-84,01-08-18,SLOTS,1,1.898257199,Среден,791.9947716,189.6947716,0,0,0,0,189.6947716,0,0,0.760484818,NA,NA,NA,NA,0,500-1000
184,American Brother,25-04-98,01-08-18,SLOTS,1,0.416581722,Слаб,424.3329086,169.6829086,0,20,0,20,149.6829086,0.047132804,0.117866909,0.647251237,Yes,NA,NA,NA,0,100-500
185,Pawn Experiment,23-11-66,01-08-18,SLOTS,21,1.629250178,Среден,81830.22255,8745.012552,0,1220,0,1220,7525.012552,0.014908917,0.13950809,0.908041157,Yes,NA,NA,NA,0,20000-100000
186,Treasure Disasters,17-05-87,01-08-18,SLOTS,1,0.385744865,Новак,827.3572346,61.53723459,0,0,0,0,61.53723459,0,0,0.92562193,Yes,NA,NA,NA,0,500-1000
187,Single Icon,01-04-91,01-08-18,ROULETTE,2,0.493300174,Новак,490.120086,94.12008597,0,0,0,0,94.12008597,0,0,0.807965255,NA,NA,NA,NA,0,100-500
188,Voice Garage,25-03-87,01-08-18,SLOTS,2,9.616189105,Хубав,5262.756925,635.9569249,0,175,0,175,460.9569249,0.033252533,0.27517587,0.912411511,Yes,NA,NA,NA,0,5000-20000
189,Job of Love,24-08-85,01-08-18,SLOTS,2,0.498639315,Слаб,266.5945573,-51.20544274,0,0,0,0,-51.20544274,0,0,1.192072349,NA,NA,NA,NA,0,100-500
190,Sorority Ninja,02-02-49,01-08-18,SLOTS,5,0.316999925,Новак,4294.9,264.74,50,20,0,25,239.74,0.005820857,0.094432273,0.944180307,Yes,NA,NA,NA,0,1000-5000
191,Mountain Wives,11-05-46,01-08-18,SLOTS,9,0.484026693,Слаб,7688.899139,1152.719139,150,135,0,150,1002.719139,0.019508645,0.130127101,0.869588725,Yes,NA,NA,NA,0,5000-20000
192,Project Jail,26-07-61,01-08-18,SLOTS,11,1.380556689,Среден,25683.03653,3576.776533,580,540,0,598,2978.776533,0.023283851,0.167189645,0.884017743,Yes,NA,NA,NA,0,20000-100000
193,Rock Star Rescue,05-08-89,01-08-18,SLOTS,1,NA,NA,1,25,0,0,0,0,25,0,0,-24,NA,NA,NA,NA,0,0-100
194,Voice Treasure,11-09-89,01-08-18,SLOTS,2,0.808563247,Среден,580.7412866,143.6112866,0,0,0,0,143.6112866,0,0,0.752710389,Yes,NA,NA,NA,0,500-1000
195,Clean Superhero,24-06-95,01-08-18,SLOTS,7,0.4987302,Слаб,1282.512059,71.63205949,0,0,0,0,71.63205949,0,0,0.944147068,NA,NA,NA,NA,0,1000-5000
196,Millionaire Treasure,10-10-10,01-08-18,SLOTS,1,0.210422976,Новак,27.5716919,19.6716919,0,0,0,0,19.6716919,0,0,0.286525761,NA,NA,NA,NA,0,0-100
197,Yard Secrets,21-11-38,01-08-18,SLOTS,13,0.300008325,Новак,6412.775071,923.9150714,170,145,0,162,761.9150714,0.025262074,0.175340792,0.881187931,Yes,NA,NA,NA,0,5000-20000
198,Diva Supermodel,07-02-99,01-08-18,SLOTS,2,1.503675833,Среден,799.4488636,287.0488636,70,0,0,7,280.0488636,0.008756032,0.024386092,0.64969759,Yes,NA,NA,NA,0,500-1000
199,Space Patrol,04-08-96,01-08-18,SLOTS,1,2.049466192,Хубав,1416.498932,216.1989324,0,0,0,0,216.1989324,0,0,0.847370918,NA,NA,NA,NA,0,1000-5000
200,Dog Intervention,12-10-54,01-08-18,SLOTS,9,0.554206397,Слаб,8157.063146,727.8631464,180,50,0,68,659.8631464,0.008336334,0.093424156,0.919105304,Yes,NA,NA,NA,0,5000-20000
201,Paradise Ship,17-02-91,01-08-18,SLOTS,5,1.336191395,Среден,9653.730307,1413.530307,210,210,0,231,1182.530307,0.023928574,0.163420621,0.877505351,Yes,NA,NA,NA,0,5000-20000
202,Empire Office,11-12-84,01-08-18,SLOTS,1,1.388680701,Среден,2556.054723,707.7547228,0,20,0,20,687.7547228,0.007824559,0.028258377,0.730931143,Yes,NA,NA,NA,0,1000-5000
203,Dog Days,26-06-58,01-08-18,SLOTS,16,1.015282185,Среден,36642.18604,-130.7839617,0,315,0,315,-445.7839617,0.008596649,-2.408552211,1.012165867,Yes,NA,NA,NA,0,20000-100000
204,American Behavior,06-09-90,01-08-18,SLOTS,1,0.245689655,Новак,14.49568966,9.995689655,0,0,0,0,9.995689655,0,0,0.31043711,Yes,NA,NA,NA,0,0-100
205,Whale Showdown,05-04-69,01-08-18,SLOTS,3,0.67516314,Слаб,2816.370029,564.0000287,0,70,0,70,494.0000287,0.024854689,0.124113469,0.824596902,Yes,NA,NA,NA,0,1000-5000
206,Royal Greenlight,27-12-92,01-08-18,SLOTS,1,0.334192561,Новак,203.3416667,-3.808333333,0,0,0,0,-3.808333333,0,0,1.018728741,NA,NA,NA,NA,0,100-500
207,Auction People,05-10-87,01-08-18,SLOTS,4,0.598080493,Слаб,4489.557646,-139.6423538,50,0,0,5,-144.6423538,0.001113695,-0.035805756,1.032217507,Yes,NA,NA,NA,0,1000-5000
208,Treasure Master,20-07-57,01-08-18,SLOTS,7,0.556217012,Слаб,666.4039589,-312.5460411,0,20,0,20,-332.5460411,0.030011827,-0.063990572,1.499015705,Yes,NA,NA,NA,0,500-1000
209,The Great American Rules,24-01-92,01-08-18,SLOTS,1,0.509962594,Слаб,6123.118667,162.2386667,0,0,0,0,162.2386667,0,0,0.973503916,NA,NA,NA,NA,0,5000-20000
210,Spouse Haul,17-05-87,01-08-18,SLOTS,1,1.541052632,Среден,147.9410526,12.94105263,0,0,0,0,12.94105263,0,0,0.912525615,Yes,NA,NA,NA,0,100-500
211,Baggage Hot Rod,24-01-99,01-08-18,SLOTS,4,0.575206497,Слаб,1336.81424,257.9642402,0,0,0,0,257.9642402,0,0,0.807030601,Yes,NA,NA,NA,0,1000-5000
212,Duck Towers,12-06-85,01-08-18,ROULETTE,2,20.5,Среден,615,430,0,0,0,0,430,0,0,0.300813008,Yes,NA,NA,NA,0,500-1000
213,Restaurant Pickers,08-09-95,01-08-18,SLOTS,1,0.407119651,Слаб,148.521359,40.22135895,0,0,0,0,40.22135895,0,0,0.729188049,Yes,NA,NA,NA,0,100-500
214,Airport Restoration,06-09-61,01-08-18,SLOTS,5,0.488483372,Слаб,3163.320346,273.8203459,0,40,0,40,233.8203459,0.012644941,0.146081183,0.926083886,Yes,NA,NA,NA,0,1000-5000
215,New York School,02-08-82,01-08-18,ROULETTE,4,67.31422764,Хубав,2237,1475,0,205,0,205,1270,0.09164059,0.138983051,0.432275369,Yes,NA,NA,NA,0,1000-5000
216,Intervention Master,02-05-90,01-08-18,SLOTS,1,1.412988579,Среден,3605.725977,370.6159772,0,80,0,80,290.6159772,0.022186933,0.215856857,0.919401536,Yes,NA,NA,NA,0,1000-5000
217,Backyard Exes,23-12-92,01-08-18,SLOTS,1,0.394941854,Новак,515.9848256,-105.4151744,0,0,0,0,-105.4151744,0,0,1.204298982,Yes,NA,NA,NA,0,500-1000
218,Crocodile Room,24-06-93,01-08-18,SLOTS,5,1.342792446,Среден,5828.586059,353.546059,0,60,0,60,293.546059,0.010294092,0.169709147,0.949636832,NA,NA,NA,NA,0,5000-20000
219,The Justice,24-03-87,01-08-18,SLOTS,1,0.317647059,Новак,48.37647059,9.976470588,0,0,0,0,9.976470588,0,0,0.793774319,Yes,NA,NA,NA,0,0-100
220,Wild House,25-06-65,01-08-18,SLOTS,2,2.462624016,Хубав,20790.56104,2219.751042,0,465,0,465,1754.751042,0.022365919,0.209482952,0.915598668,Yes,NA,NA,NA,0,20000-100000
221,BBQ Office,20-02-89,01-08-18,ROULETTE,1,0.277777778,Новак,20.27777778,9.977777778,0,0,0,0,9.977777778,0,0,0.507945205,NA,NA,NA,NA,0,0-100
222,New York Casting Call,02-11-79,01-08-18,SLOTS,19,11.21401682,Силен,301152.9904,21197.76039,0,3910,0,3910,17287.76039,0.012983434,0.184453448,0.942594758,Yes,NA,NA,NA,0,OVer 100000
223,Dance Secrets,26-06-99,01-08-18,ROULETTE,11,3.247209801,Новак,4027.494209,16.04420895,50,15,0,20,-3.955791051,0.004965867,1.246555693,1.000982197,Yes,NA,NA,NA,0,1000-5000
224,Justice Repo,31-03-82,01-08-18,SLOTS,2,0.47090661,Слаб,2006.275848,9.115848255,0,0,0,0,9.115848255,0,0,0.995456334,NA,NA,NA,NA,0,1000-5000
225,Pop Loser,19-02-91,01-08-18,SLOTS,1,2.221603563,Хубав,997.5,-240,0,0,0,0,-240,0,0,1.240601504,Yes,NA,NA,NA,0,500-1000
226,Knight Diners,19-03-93,01-08-18,SLOTS,1,0.438888889,Слаб,42.67777778,-60.37222222,0,0,0,0,-60.37222222,0,0,2.414605571,NA,NA,NA,NA,0,0-100
227,Sweet Sweets,03-06-99,01-08-18,ROULETTE,3,1.226232163,Новак,182.6631025,26.66310245,0,0,0,0,26.66310245,0,0,0.854031262,Yes,NA,NA,NA,0,100-500
228,Ancient Mates,30-04-98,01-08-18,ROULETTE,2,2.556818182,Новак,96.4,-12.4,0,0,0,0,-12.4,0,0,1.128630705,Yes,NA,NA,NA,0,0-100
229,The Real Story,15-04-99,01-08-18,ROULETTE,1,0.947368421,Новак,54.53827751,15.33827751,0,0,0,0,15.33827751,0,0,0.718761241,NA,NA,NA,NA,0,0-100
230,Half Pint Wrangler,22-04-98,01-08-18,ROULETTE,1,2.797948718,Новак,85.79589744,18.09589744,0,0,0,0,18.09589744,0,0,0.789082019,NA,NA,NA,NA,0,0-100
231,Teen Shore,28-07-88,01-08-18,SLOTS,1,0.935135135,Среден,34.6,19.85,0,0,0,0,19.85,0,0,0.426300578,Yes,NA,NA,NA,0,0-100
232,Cajun Garage,04-09-88,01-08-18,SLOTS,1,0.312477182,Новак,420.6374315,39.88743155,0,0,0,0,39.88743155,0,0,0.905173842,NA,NA,NA,NA,0,100-500
233,Throttle Inventor,30-07-84,01-08-18,SLOTS,1,1.594080717,Среден,1779.994081,239.8940807,0,0,0,0,239.8940807,0,0,0.865227596,NA,NA,NA,NA,0,1000-5000
234,Chopper Mania,19-09-71,01-08-18,SLOTS,3,0.463086652,Слаб,1690.422894,-27.47710644,0,25,0,25,-52.47710644,0.014789199,-0.909848351,1.031043774,Yes,NA,NA,NA,0,1000-5000
235,Storage Showdown,18-12-64,01-08-18,SLOTS,2,0.895256588,Среден,2975.5,519.94,0,180,0,180,339.94,0.060494035,0.346193792,0.885753655,Yes,NA,NA,NA,0,1000-5000
236,Rock Assistant,03-09-97,01-08-18,SLOTS,1,0.534254944,Слаб,346.7766667,-11.26333333,0,0,0,0,-11.26333333,0,0,1.032480078,Yes,NA,NA,NA,0,100-500
237,Job Idol,23-07-99,01-08-18,SLOTS,1,0.845486111,Среден,163.6909722,43.99097222,0,0,0,0,43.99097222,0,0,0.731255966,Yes,NA,NA,NA,0,100-500
238,Voice Secrets,01-12-63,01-08-18,SLOTS,1,0.463964435,Слаб,444.0139644,-24.78603556,0,0,0,0,-24.78603556,0,0,1.055822649,NA,NA,NA,NA,0,100-500
239,Chef Contest,21-09-81,01-08-18,SLOTS,2,1.299062105,Среден,3580.059617,309.5596165,0,65,0,65,244.5596165,0.018156122,0.209975709,0.931688396,Yes,NA,NA,NA,0,1000-5000
240,Half Pint Contest,29-05-95,01-08-18,SLOTS,1,0.298660477,Новак,143.57,19.92,0,0,0,0,19.92,0,0,0.861252351,Yes,NA,NA,NA,0,100-500
241,Knight Camp,29-04-93,01-08-18,SLOTS,1,0.78121066,Слаб,147.343632,49.44363198,0,15,0,15,34.44363198,0.101802839,0.303375772,0.766236033,NA,NA,NA,NA,0,100-500
242,Bachelorette Pickers,05-07-74,01-08-18,SLOTS,1,2.38372925,Хубав,23597.87865,1106.218653,0,0,0,0,1106.218653,0,0,0.953122115,NA,NA,NA,NA,0,20000-100000
243,Rock Star VIP,27-01-98,01-08-18,SLOTS,1,0.499311701,Слаб,156.2222222,63.82222222,0,0,0,0,63.82222222,0,0,0.591465149,NA,NA,NA,NA,0,100-500
244,An American Job,24-02-91,01-08-18,SLOTS,1,0.578891709,Слаб,684.25,209.7,0,0,0,0,209.7,0,0,0.693533065,Yes,NA,NA,NA,0,500-1000
245,Throttle Search,03-03-88,01-08-18,SLOTS,1,0.321394146,Новак,650.249759,-58.75024098,0,0,0,0,-58.75024098,0,0,1.09035027,NA,NA,NA,NA,0,500-1000
246,Voice Blitz,24-09-72,01-08-18,SLOTS,1,0.223809524,Новак,28.2,15,0,0,0,0,15,0,0,0.468085106,Yes,NA,NA,NA,0,0-100
247,Sorority Pickers,18-03-90,01-08-18,SLOTS,1,0.663873565,Слаб,860.0554943,-60.60450574,0,0,0,0,-60.60450574,0,0,1.070465808,NA,NA,NA,NA,0,500-1000
248,Baggage Crew,11-02-83,01-08-18,SLOTS,3,0.246670964,Новак,563.6723938,-21.57760615,0,0,0,0,-21.57760615,0,0,1.038280403,Yes,NA,NA,NA,0,500-1000
249,Airport Island,01-11-96,01-08-18,SLOTS,1,0.614040503,Слаб,822.932,59.902,0,0,0,0,59.902,0,0,0.927209053,Yes,NA,NA,NA,0,500-1000
250,BBQ Office,10-09-99,01-08-18,ROULETTE,1,6.070833333,Слаб,151.7708333,23.97083333,0,0,0,0,23.97083333,0,0,0.842059025,Yes,NA,NA,NA,0,100-500
251,Boot Camp Restoration,29-06-81,01-08-18,SLOTS,1,0.554098361,Слаб,439.4,19.8,0,0,0,0,19.8,0,0,0.954938553,NA,NA,NA,NA,0,100-500
252,Rock Star Job,14-09-89,01-08-18,SLOTS,5,0.327247401,Новак,1369.436237,90.13623701,0,0,0,0,90.13623701,0,0,0.934180041,Yes,NA,NA,NA,0,1000-5000
253,Pawn Ninja,29-08-58,01-08-18,SLOTS,4,0.362068378,Новак,732.33,129.48,0,0,0,0,129.48,0,0,0.823194462,Yes,NA,NA,NA,0,500-1000
254,Casino Repo,20-12-85,01-08-18,SLOTS,1,1.326990132,Среден,1460.757961,-440.2920395,0,0,0,0,-440.2920395,0,0,1.301413411,Yes,NA,NA,NA,0,1000-5000
255,Queer Job,31-12-91,01-08-18,ROULETTE,14,70.19683805,Хубав,156431.9273,-5752.282727,1890,1555,0,1744,-7496.282727,0.011148619,-0.303183985,1.047920414,Yes,NA,NA,NA,0,OVer 100000
256,Colonial Stars,26-06-90,01-08-18,ROULETTE,1,1.822058824,Новак,262.8720588,63.77205882,0,0,0,0,63.77205882,0,0,0.757402673,NA,NA,NA,NA,0,100-500
257,New York Hot Rod,10-10-77,01-08-18,SLOTS,1,1.262632825,Среден,359.4778985,39.78789847,0,0,0,0,39.78789847,0,0,0.889317539,NA,NA,NA,NA,0,100-500
258,Wife Kitchen,14-07-79,01-08-18,SLOTS,2,0.230472567,Новак,832.445,103.775,0,15,0,15,88.775,0.018019208,0.144543483,0.893356318,Yes,NA,NA,NA,0,500-1000
259,Project Search,10-10-10,01-08-18,SLOTS,1,0.337737975,Новак,304.8009519,-28.7490481,0,0,0,0,-28.7490481,0,0,1.094320729,NA,NA,NA,NA,0,100-500
260,Pawn Kitchen,10-12-79,01-08-18,SLOTS,3,6.730146553,Хубав,19382.50529,1704.205291,0,780,0,780,924.2052908,0.040242476,0.457691338,0.952317553,Yes,NA,NA,NA,0,5000-20000
261,The Real Fighter,12-07-51,01-08-18,SLOTS,9,0.243946008,Новак,4872.716667,100.0566667,100,0,0,10,90.05666667,0.002052243,0.099943365,0.981518181,Yes,NA,NA,NA,0,1000-5000
262,Sorority Master,06-04-81,01-08-18,SLOTS,5,0.391596399,Новак,3749.364423,474.0944231,100,0,0,10,464.0944231,0.002667119,0.021092845,0.876220508,Yes,NA,NA,NA,0,1000-5000
263,Turf Ship,10-10-10,01-08-18,SLOTS,1,0.886689715,Среден,150.9733794,79.87337943,0,0,0,0,79.87337943,0,0,0.470943952,Yes,NA,NA,NA,0,100-500
264,Nanny Warrior,07-07-91,01-08-18,SLOTS,1,0.29599871,Новак,252.0879961,40.09799613,0,0,0,0,40.09799613,0,0,0.840936511,NA,NA,NA,NA,0,100-500
265,Band Casino,10-10-10,01-08-18,SLOTS,1,0.407142857,Слаб,103.0071429,-50.04285714,0,0,0,0,-50.04285714,0,0,1.485819291,NA,NA,NA,NA,0,100-500
266,Family Show,27-04-83,01-08-18,SLOTS,5,0.313503968,Новак,795.711825,166.521825,0,70,0,70,96.52182504,0.087971547,0.420365318,0.878697511,Yes,NA,NA,NA,0,500-1000
267,Fame Treasure,01-06-78,01-08-18,SLOTS,1,1.087493831,Среден,720.3999753,-22.71002468,0,0,0,0,-22.71002468,0,0,1.031524189,Yes,NA,NA,NA,0,500-1000
268,Commando Whisperer,17-03-00,01-08-18,ROULETTE,2,1.070238095,Новак,17.44047619,1.04047619,0,0,0,0,1.04047619,0,0,0.940341297,Yes,NA,NA,NA,0,0-100
269,Clean People,10-10-10,01-08-18,SLOTS,1,0.533777846,Слаб,954.7275557,144.4375557,0,0,0,0,144.4375557,0,0,0.848713327,NA,NA,NA,NA,0,500-1000
270,Army VIP,28-07-99,01-08-18,SLOTS,1,0.562857143,Слаб,39.96285714,25.10285714,0,0,0,0,25.10285714,0,0,0.371845285,Yes,NA,NA,NA,0,0-100
271,Amish Mates,28-07-98,01-08-18,ROULETTE,4,4.272777778,Новак,377.9854167,-112.1145833,0,0,0,0,-112.1145833,0,0,1.29661087,Yes,NA,NA,NA,0,100-500
272,Clean Makeover,15-07-98,01-08-18,ROULETTE,1,9.9375,Слаб,89.4375,-25.4625,0,0,0,0,-25.4625,0,0,1.284696017,Yes,NA,NA,NA,0,0-100
273,The Real Fighter,10-10-10,01-08-18,SLOTS,1,NA,NA,1,10,0,0,0,0,10,0,0,-9,NA,NA,NA,NA,0,0-100
274,Logging Contest,18-03-96,01-08-18,ROULETTE,9,14.62590428,Слаб,1864.252208,72.45220779,0,0,0,0,72.45220779,0,0,0.961136048,Yes,NA,NA,NA,0,1000-5000
275,Storage Pickers,19-02-99,01-08-18,ROULETTE,3,1.950166113,Новак,310.7142857,21.21428571,0,0,0,0,21.21428571,0,0,0.931724138,Yes,NA,NA,NA,0,100-500
276,Model Greenlight,29-09-91,01-08-18,SLOTS,1,1.57826087,Среден,1594.956522,119.0565217,0,0,0,0,119.0565217,0,0,0.925354378,NA,NA,NA,NA,0,1000-5000
277,Celebrity Boys,27-03-89,01-08-18,SLOTS,1,0.196296296,Новак,10.7962963,9.996296296,0,0,0,0,9.996296296,0,0,0.074099485,NA,NA,NA,NA,0,0-100
278,Date Missions,13-07-91,01-08-18,SLOTS,1,0.31,Новак,69.18,-9.91,0,0,0,0,-9.91,0,0,1.143249494,NA,NA,NA,NA,0,0-100
279,American Girls,12-10-56,01-08-18,SLOTS,2,0.330277916,Новак,131.475,59.875,0,0,0,0,59.875,0,0,0.544590226,Yes,NA,NA,NA,0,100-500
280,Model House Party,21-10-59,01-08-18,SLOTS,1,0.255882353,Новак,61.15588235,29.80588235,0,0,0,0,29.80588235,0,0,0.512624441,NA,NA,NA,NA,0,0-100
281,Army Date,20-11-76,01-08-18,SLOTS,1,0.245805597,Новак,800.6685537,15.06855372,50,0,0,5,10.06855372,0.006244781,0.331816848,0.987424817,NA,NA,NA,NA,0,500-1000
282,Justice Wishes,10-10-10,01-08-18,ROULETTE,1,5,Слаб,15,15,0,0,0,0,15,0,0,0,NA,NA,NA,NA,0,0-100
283,Hollywood House Party,16-09-50,01-08-18,SLOTS,1,0.086956522,Новак,6.086956522,-4.993043478,0,0,0,0,-4.993043478,0,0,1.820285714,NA,NA,NA,NA,0,0-100
